InvoiceID,CustomerID,BillToCustomerID,OrderID,DeliveryMethodID,ContactPersonID,AccountsPersonID,SalespersonPersonID,PackedByPersonID,InvoiceDate,CustomerPurchaseOrderNumber,IsCreditNote,CreditNoteReason,Comments,DeliveryInstructions,InternalComments,TotalDryItems,TotalChillerItems,DeliveryRun,RunPosition,ReturnedDeliveryData,ConfirmedDeliveryTime,ConfirmedReceivedBy,LastEditedBy,LastEditedWhen
471,401,401,494,3,2001,2001,20,3,2013-01-09,13882,0,NULL,NULL,"Shop 294, 1263 Kwak Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1521""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:15:00"",""ConNote"":""EAN-125-1521"",""DriverID"":11,""Latitude"":39.0430375,""Longitude"":-108.5523153,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:15:00"",""ReceivedBy"":""Olga Alexandrova""}",2013-01-10 08:15:00.0000000,Olga Alexandrova,11,2013-01-10 07:00:00.0000000
472,405,401,473,3,2009,2001,20,3,2013-01-09,13202,0,NULL,NULL,"Suite 139, 510 Dumina Boulevard",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1522""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:20:00"",""ConNote"":""EAN-125-1522"",""DriverID"":11,""Latitude"":41.1416991,""Longitude"":-87.8750429,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:20:00"",""ReceivedBy"":""Miran Nikolic""}",2013-01-10 08:20:00.0000000,Miran Nikolic,11,2013-01-10 07:00:00.0000000
473,408,401,485,3,2015,2001,8,3,2013-01-09,19661,0,NULL,NULL,"Shop 141, 1414 Correa Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1523""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:25:00"",""ConNote"":""EAN-125-1523"",""DriverID"":11,""Latitude"":32.9312336,""Longitude"":-96.4597089,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:25:00"",""ReceivedBy"":""Bhaagyalakshmi Muppavarapu""}",2013-01-10 08:25:00.0000000,Bhaagyalakshmi Muppavarapu,11,2013-01-10 07:00:00.0000000
474,412,401,509,3,2023,2001,6,3,2013-01-09,10248,0,NULL,NULL,"Suite 252, 1639 Deb Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1524""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:30:00"",""ConNote"":""EAN-125-1524"",""DriverID"":11,""Latitude"":45.6661472,""Longitude"":-111.1850034,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:30:00"",""ReceivedBy"":""Chati Ornlamai""}",2013-01-10 08:30:00.0000000,Chati Ornlamai,11,2013-01-10 07:00:00.0000000
475,413,401,475,3,2025,2001,2,3,2013-01-09,14918,0,NULL,NULL,"Suite 14, 1572 Mudaliyar Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1525""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:35:00"",""ConNote"":""EAN-125-1525"",""DriverID"":11,""Latitude"":33.7542544,""Longitude"":-99.8112042,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:35:00"",""ReceivedBy"":""Raine Knihtila""}",2013-01-10 08:35:00.0000000,Raine Knihtila,11,2013-01-10 07:00:00.0000000
476,426,401,477,3,2051,2001,8,3,2013-01-09,12416,0,NULL,NULL,"Unit 294, 2001 Lee Boulevard",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1526""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:40:00"",""ConNote"":""EAN-125-1526"",""DriverID"":11,""Latitude"":34.9119475,""Longitude"":-114.6066314,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:40:00"",""ReceivedBy"":""Mee-Kyong Sin""}",2013-01-10 08:40:00.0000000,Mee-Kyong Sin,11,2013-01-10 07:00:00.0000000
477,438,401,484,3,2075,2001,15,3,2013-01-09,17889,0,NULL,NULL,"Unit 47, 857 Bose Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1527""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:45:00"",""ConNote"":""EAN-125-1527"",""DriverID"":11,""Latitude"":38.8795180,""Longitude"":-82.9968419,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:45:00"",""ReceivedBy"":""Dayaram Mishra""}",2013-01-10 08:45:00.0000000,Dayaram Mishra,11,2013-01-10 07:00:00.0000000
478,439,401,500,3,2077,2001,6,3,2013-01-09,19735,0,NULL,NULL,"Suite 36, 1673 Pokorna Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1528""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:50:00"",""ConNote"":""EAN-125-1528"",""DriverID"":11,""Latitude"":45.1221865,""Longitude"":-92.3529690,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:50:00"",""ReceivedBy"":""Mina Omidzadeh""}",2013-01-10 08:50:00.0000000,Mina Omidzadeh,11,2013-01-10 07:00:00.0000000
479,446,401,498,3,2091,2001,8,3,2013-01-09,11376,0,NULL,NULL,"Unit 160, 782 Chakraborty Road",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1529""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T08:55:00"",""ConNote"":""EAN-125-1529"",""DriverID"":11,""Latitude"":30.8443611,""Longitude"":-92.2579050,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T08:55:00"",""ReceivedBy"":""Chetana Kamath""}",2013-01-10 08:55:00.0000000,Chetana Kamath,11,2013-01-10 07:00:00.0000000
480,455,401,468,3,2109,2001,6,3,2013-01-09,14236,0,NULL,NULL,"Shop 121, 1772 Fallaci Crescent",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1530""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:00:00"",""ConNote"":""EAN-125-1530"",""DriverID"":11,""Latitude"":35.1346895,""Longitude"":-119.4726196,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:00:00"",""ReceivedBy"":""Ilse Sandell""}",2013-01-10 09:00:00.0000000,Ilse Sandell,11,2013-01-10 07:00:00.0000000
481,491,401,467,3,2181,2001,7,3,2013-01-09,11000,0,NULL,NULL,"Unit 165, 1284 Lovric Lane",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1531""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:05:00"",""ConNote"":""EAN-125-1531"",""DriverID"":11,""Latitude"":42.0405853,""Longitude"":-87.7825621,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:05:00"",""ReceivedBy"":""Doru Tirlea""}",2013-01-10 09:05:00.0000000,Doru Tirlea,11,2013-01-10 07:00:00.0000000
482,498,401,507,3,2195,2001,15,3,2013-01-09,17925,0,NULL,NULL,"Shop 241, 1168 Jovicevic Boulevard",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1532""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:10:00"",""ConNote"":""EAN-125-1532"",""DriverID"":11,""Latitude"":39.8789527,""Longitude"":-82.9507363,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:10:00"",""ReceivedBy"":""Devi Dewangan""}",2013-01-10 09:10:00.0000000,Devi Dewangan,11,2013-01-10 07:00:00.0000000
483,518,401,470,3,2235,2001,16,3,2013-01-09,15252,0,NULL,NULL,"Unit 7, 1652 Goransson Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1533""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:15:00"",""ConNote"":""EAN-125-1533"",""DriverID"":11,""Latitude"":36.9033581,""Longitude"":-104.4391532,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:15:00"",""ReceivedBy"":""Padma Iyer""}",2013-01-10 09:15:00.0000000,Padma Iyer,11,2013-01-10 07:00:00.0000000
484,524,401,510,3,2247,2001,20,3,2013-01-09,19978,0,NULL,NULL,"Unit 271, 336 Kasesalu Lane",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1534""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:20:00"",""ConNote"":""EAN-125-1534"",""DriverID"":11,""Latitude"":46.7216102,""Longitude"":-92.4593566,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:20:00"",""ReceivedBy"":""Baalaamani Veturi""}",2013-01-10 09:20:00.0000000,Baalaamani Veturi,11,2013-01-10 07:00:00.0000000
485,546,401,462,3,2291,2001,3,3,2013-01-09,15239,0,NULL,NULL,"Shop 226, 1642 Jantunen Crescent",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1535""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:25:00"",""ConNote"":""EAN-125-1535"",""DriverID"":11,""Latitude"":25.6937130,""Longitude"":-80.1628248,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:25:00"",""ReceivedBy"":""Debraj Sanyal""}",2013-01-10 09:25:00.0000000,Debraj Sanyal,11,2013-01-10 07:00:00.0000000
486,549,401,458,3,2297,2001,16,3,2013-01-09,15140,0,NULL,NULL,"Suite 131, 576 Sedlar Road",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1536""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:30:00"",""ConNote"":""EAN-125-1536"",""DriverID"":11,""Latitude"":40.8350983,""Longitude"":-73.1312222,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:30:00"",""ReceivedBy"":""Zala Ibrahimagic""}",2013-01-10 09:30:00.0000000,Zala Ibrahimagic,11,2013-01-10 07:00:00.0000000
487,555,401,463,3,2309,2001,3,3,2013-01-09,17338,0,NULL,NULL,"Shop 177, 1754 Kaskar Avenue",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1537""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:35:00"",""ConNote"":""EAN-125-1537"",""DriverID"":11,""Latitude"":39.6559424,""Longitude"":-76.1199511,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:35:00"",""ReceivedBy"":""Mohini Kaul""}",2013-01-10 09:35:00.0000000,Mohini Kaul,11,2013-01-10 07:00:00.0000000
488,575,401,460,3,2349,2001,2,3,2013-01-09,11518,0,NULL,NULL,"Shop 227, 178 Bhogireddy Boulevard",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1538""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:40:00"",""ConNote"":""EAN-125-1538"",""DriverID"":11,""Latitude"":42.5422939,""Longitude"":-76.6660589,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:40:00"",""ReceivedBy"":""Dattaatraeya Tottempudi""}",2013-01-10 09:40:00.0000000,Dattaatraeya Tottempudi,11,2013-01-10 07:00:00.0000000
489,576,401,466,3,2351,2001,8,3,2013-01-09,11658,0,NULL,NULL,"Shop 156, 1428 Mercier Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1539""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:45:00"",""ConNote"":""EAN-125-1539"",""DriverID"":11,""Latitude"":41.6291984,""Longitude"":-87.9308893,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:45:00"",""ReceivedBy"":""Kahkushan Shakiba""}",2013-01-10 09:45:00.0000000,Kahkushan Shakiba,11,2013-01-10 07:00:00.0000000
490,590,401,489,3,2379,2001,6,3,2013-01-09,15052,0,NULL,NULL,"Shop 214, 1654 Duong Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1540""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:50:00"",""ConNote"":""EAN-125-1540"",""DriverID"":11,""Latitude"":35.2593056,""Longitude"":-81.0753535,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-10T09:50:00"",""ReceivedBy"":""Aija Lukstina""}",2013-01-10 09:50:00.0000000,Aija Lukstina,11,2013-01-10 07:00:00.0000000
491,803,803,499,3,3003,3003,14,3,2013-01-09,15942,0,NULL,NULL,"Unit 7, 844 Magnusson Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1541""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T09:55:00"",""ConNote"":""EAN-125-1541"",""DriverID"":11,""Latitude"":40.8657308,""Longitude"":-120.4602262,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T09:55:00"",""ReceivedBy"":""Bala Dixit""}",2013-01-10 09:55:00.0000000,Bala Dixit,11,2013-01-10 07:00:00.0000000
492,803,803,480,3,3003,3003,6,3,2013-01-09,13416,0,NULL,NULL,"Unit 7, 844 Magnusson Lane",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1542""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:00:00"",""ConNote"":""EAN-125-1542"",""DriverID"":11,""Latitude"":40.8657308,""Longitude"":-120.4602262,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:00:00"",""ReceivedBy"":""Bala Dixit""}",2013-01-10 10:00:00.0000000,Bala Dixit,11,2013-01-10 07:00:00.0000000
493,807,807,483,3,3007,3007,20,3,2013-01-09,12787,0,NULL,NULL,"Shop 31, 31 Bagchi Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1543""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:05:00"",""ConNote"":""EAN-125-1543"",""DriverID"":11,""Latitude"":41.0381526,""Longitude"":-74.2940378,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:05:00"",""ReceivedBy"":""Gunnar Lohmus""}",2013-01-10 10:05:00.0000000,Gunnar Lohmus,11,2013-01-10 07:00:00.0000000
494,813,813,492,3,3013,3013,16,3,2013-01-09,17351,0,NULL,NULL,"Unit 19, 130 Gallo Avenue",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1544""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:10:00"",""ConNote"":""EAN-125-1544"",""DriverID"":11,""Latitude"":47.6566206,""Longitude"":-94.6747007,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:10:00"",""ReceivedBy"":""Shyam Poddar""}",2013-01-10 10:10:00.0000000,Shyam Poddar,11,2013-01-10 07:00:00.0000000
495,821,821,504,3,3021,3021,6,3,2013-01-09,16808,0,NULL,NULL,"Shop 24, 643 Logan Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1545""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:15:00"",""ConNote"":""EAN-125-1545"",""DriverID"":11,""Latitude"":18.4413351,""Longitude"":-66.1182218,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:15:00"",""ReceivedBy"":""Kwanjai Saowaluk""}",2013-01-10 10:15:00.0000000,Kwanjai Saowaluk,11,2013-01-10 07:00:00.0000000
496,832,832,495,3,3032,3032,6,3,2013-01-09,14584,0,NULL,NULL,"Suite 24, 1345 Jun Avenue",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1546""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:20:00"",""ConNote"":""EAN-125-1546"",""DriverID"":11,""Latitude"":41.3617214,""Longitude"":-81.4695602,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:20:00"",""ReceivedBy"":""Aakriti Byrraju""}",2013-01-10 10:20:00.0000000,Aakriti Byrraju,11,2013-01-10 07:00:00.0000000
497,835,835,478,3,3035,3035,20,3,2013-01-09,18048,0,NULL,NULL,"Suite 16, 1384 Dupuy Street",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1547""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:25:00"",""ConNote"":""EAN-125-1547"",""DriverID"":11,""Latitude"":34.2388955,""Longitude"":-117.2336533,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:25:00"",""ReceivedBy"":""Dominic Davignon""}",2013-01-10 10:25:00.0000000,Dominic Davignon,11,2013-01-10 07:00:00.0000000
498,835,835,474,3,3035,3035,15,3,2013-01-09,19869,0,NULL,NULL,"Suite 16, 1384 Dupuy Street",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1548""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:30:00"",""ConNote"":""EAN-125-1548"",""DriverID"":11,""Latitude"":34.2388955,""Longitude"":-117.2336533,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:30:00"",""ReceivedBy"":""Dominic Davignon""}",2013-01-10 10:30:00.0000000,Dominic Davignon,11,2013-01-10 07:00:00.0000000
499,835,835,464,3,3035,3035,7,3,2013-01-09,14316,0,NULL,NULL,"Suite 16, 1384 Dupuy Street",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1549""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:35:00"",""ConNote"":""EAN-125-1549"",""DriverID"":11,""Latitude"":34.2388955,""Longitude"":-117.2336533,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-10T10:35:00"",""ReceivedBy"":""Dominic Davignon""}",2013-01-10 10:35:00.0000000,Dominic Davignon,11,2013-01-10 07:00:00.0000000
500,838,838,488,3,3038,3038,8,3,2013-01-09,18162,0,NULL,NULL,"Unit 4, 613 senturk Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1550""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:40:00"",""ConNote"":""EAN-125-1550"",""DriverID"":11,""Latitude"":42.3167581,""Longitude"":-72.1259114,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-10T10:40:00"",""ReceivedBy"":""Pavel Bogdanov""}",2013-01-10 10:40:00.0000000,Pavel Bogdanov,11,2013-01-10 07:00:00.0000000
501,842,842,472,3,3042,3042,8,3,2013-01-09,10403,0,NULL,NULL,"Suite 20, 1104 Podnieks Road",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1551""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:45:00"",""ConNote"":""EAN-125-1551"",""DriverID"":11,""Latitude"":47.3330045,""Longitude"":-93.7927173,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:45:00"",""ReceivedBy"":""Biju Deb""}",2013-01-10 10:45:00.0000000,Biju Deb,11,2013-01-10 07:00:00.0000000
502,844,844,459,3,3044,3044,15,3,2013-01-09,14343,0,NULL,NULL,"Shop 26, 1489 Shetty Crescent",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1552""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:50:00"",""ConNote"":""EAN-125-1552"",""DriverID"":11,""Latitude"":40.4567735,""Longitude"":-74.2465338,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:50:00"",""ReceivedBy"":""Durdanah Abbasi""}",2013-01-10 10:50:00.0000000,Durdanah Abbasi,11,2013-01-10 07:00:00.0000000
503,845,845,481,3,3045,3045,2,3,2013-01-09,15137,0,NULL,NULL,"Unit 27, 1873 Dewangan Avenue",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1553""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T10:55:00"",""ConNote"":""EAN-125-1553"",""DriverID"":11,""Latitude"":33.8443276,""Longitude"":-80.0292406,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T10:55:00"",""ReceivedBy"":""Emilie Hrdlickova""}",2013-01-10 10:55:00.0000000,Emilie Hrdlickova,11,2013-01-10 07:00:00.0000000
504,847,847,425,3,3047,3047,2,3,2013-01-09,19838,0,NULL,NULL,"Unit 6, 1505 Stojkovic Street",NULL,1,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1554""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:00:00"",""ConNote"":""EAN-125-1554"",""DriverID"":11,""Latitude"":43.1405442,""Longitude"":-102.3657150,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T11:00:00"",""ReceivedBy"":""Kristiina Ivanov""}",2013-01-10 11:00:00.0000000,Kristiina Ivanov,11,2013-01-10 07:00:00.0000000
505,850,850,482,3,3050,3050,14,3,2013-01-09,13698,0,NULL,NULL,"Unit 12, 1529 Gupta Lane",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1555""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:05:00"",""ConNote"":""EAN-125-1555"",""DriverID"":11,""Latitude"":43.2049718,""Longitude"":-91.9509965,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T11:05:00"",""ReceivedBy"":""Daakshaayaani Sankaramanchi""}",2013-01-10 11:05:00.0000000,Daakshaayaani Sankaramanchi,11,2013-01-10 07:00:00.0000000
506,888,888,465,3,3088,3088,6,3,2013-01-09,12261,0,NULL,NULL,"Suite 3, 1957 Pena Lane",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1556""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:10:00"",""ConNote"":""EAN-125-1556"",""DriverID"":11,""Latitude"":35.6386903,""Longitude"":-89.9806435,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T11:10:00"",""ReceivedBy"":""Jai Lamble""}",2013-01-10 11:10:00.0000000,Jai Lamble,11,2013-01-10 07:00:00.0000000
507,921,921,487,3,3121,3121,13,3,2013-01-09,14819,0,NULL,NULL,"Suite 12, 415 Omidzadeh Road",NULL,5,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1557""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:15:00"",""ConNote"":""EAN-125-1557"",""DriverID"":11,""Latitude"":42.2386716,""Longitude"":-79.0311516,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T11:15:00"",""ReceivedBy"":""Victoria Lacusta""}",2013-01-10 11:15:00.0000000,Victoria Lacusta,11,2013-01-10 07:00:00.0000000
508,946,946,497,3,3146,3146,6,3,2013-01-09,12467,0,NULL,NULL,"Shop 7, 974 Mazzanti Avenue",NULL,2,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1558""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:20:00"",""ConNote"":""EAN-125-1558"",""DriverID"":11,""Latitude"":39.8314987,""Longitude"":-75.7574390,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T11:20:00"",""ReceivedBy"":""David safranek""}",2013-01-10 11:20:00.0000000,David safranek,11,2013-01-10 07:00:00.0000000
509,953,953,479,3,3153,3153,7,3,2013-01-09,11810,0,NULL,NULL,"Shop 4, 1407 Kommineni Street",NULL,4,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1559""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:25:00"",""ConNote"":""EAN-125-1559"",""DriverID"":11,""Latitude"":33.0867933,""Longitude"":-88.7442171,""Comment"":""Receiver not present""}],""DeliveredWhen"":""2013-01-10T11:25:00"",""ReceivedBy"":""Linh Dao""}",2013-01-10 11:25:00.0000000,Linh Dao,11,2013-01-10 07:00:00.0000000
510,975,975,469,3,3175,3175,15,3,2013-01-09,17491,0,NULL,NULL,"Suite 30, 1977 Du Road",NULL,3,0,,,"{""Events"": [{ ""Event"":""Ready for collection"",""EventTime"":""2013-01-09T12:00:00"",""ConNote"":""EAN-125-1560""},{ ""Event"":""DeliveryAttempt"",""EventTime"":""2013-01-10T11:30:00"",""ConNote"":""EAN-125-1560"",""DriverID"":11,""Latitude"":43.3702642,""Longitude"":-97.6861778,""Status"":""Delivered""}],""DeliveredWhen"":""2013-01-10T11:30:00"",""ReceivedBy"":""Prabodh Nair""}",2013-01-10 11:30:00.0000000,Prabodh Nair,11,2013-01-10 07:00:00.0000000
